"transit_timestamp","transit_mode","station_complex_id","station_complex","borough","payment_method","fare_class_category","ridership","transfers","latitude","longitude","Georeference"
"05/11/2024 08:00:00 AM","subway","138","Canarsie-Rockaway Pkwy (L)","Brooklyn","metrocard","Metrocard - Other","11","0","40.646652","-73.90185","POINT (-73.90185 40.646652)"
"05/11/2024 01:00:00 PM","subway","381","Kingsbridge Rd (4)","Bronx","metrocard","Metrocard - Fair Fare","12","1","40.86776","-73.89717","POINT (-73.89717 40.86776)"
"05/11/2024 10:00:00 PM","subway","123","Grand St (L)","Brooklyn","metrocard","Metrocard - Unlimited 7-Day","10","0","40.711926","-73.94067","POINT (-73.94067 40.711926)"
"05/11/2024 09:00:00 PM","subway","386","Mt Eden Av (4)","Bronx","metrocard","Metrocard - Full Fare","5","0","40.844433","-73.91469","POINT (-73.91469 40.844433)"
"05/11/2024 04:00:00 PM","subway","67","20 Av (D)","Brooklyn","metrocard","Metrocard - Unlimited 30-Day","12","0","40.604557","-73.99817","POINT (-73.99817 40.604557)"
"05/11/2024 11:00:00 AM","subway","181","Utica Av (A,C)","Brooklyn","metrocard","Metrocard - Unlimited 30-Day","31","0","40.679363","-73.93073","POINT (-73.93073 40.679363)"
"05/11/2024 01:00:00 PM","subway","354","Sterling St (2,5)","Brooklyn","metrocard","Metrocard - Other","7","0","40.662743","-73.95085","POINT (-73.95085 40.662743)"
"05/11/2024 09:00:00 AM","subway","613","Lexington Av (N,R,W)/59 St (4,5,6)","Manhattan","metrocard","Metrocard - Full Fare","85","20","40.76266","-73.967255","POINT (-73.967255 40.76266)"
"05/11/2024 05:00:00 PM","subway","364","Zerega Av (6)","Bronx","metrocard","Metrocard - Unlimited 30-Day","1","0","40.836487","-73.84704","POINT (-73.84704 40.836487)"
"05/11/2024 07:00:00 AM","subway","380","Bedford Park Blvd-Lehman College (4)","Bronx","metrocard","Metrocard - Seniors & Disability","3","1","40.873413","-73.89006","POINT (-73.89006 40.873413)"
"05/11/2024 09:00:00 PM","subway","96","Kosciuszko St (J)","Brooklyn","metrocard","Metrocard - Full Fare","21","0","40.69334","-73.92882","POINT (-73.92882 40.69334)"
"05/11/2024 05:00:00 AM","subway","437","145 St (3)","Manhattan","metrocard","Metrocard - Fair Fare","2","0","40.82042","-73.93625","POINT (-73.93625 40.82042)"
"05/11/2024 07:00:00 PM","subway","622","Brooklyn Bridge-City Hall (4,5,6)/Chambers St (J,Z)","Manhattan","metrocard","Metrocard - Seniors & Disability","5","0","40.71324","-74.0034","POINT (-74.0034 40.71324)"
"05/11/2024 01:00:00 PM","subway","255","169 St (F)","Queens","metrocard","Metrocard - Unlimited 7-Day","34","0","40.71047","-73.7936","POINT (-73.7936 40.71047)"
"05/11/2024 05:00:00 PM","subway","429","Freeman St (2,5)","Bronx","metrocard","Metrocard - Unlimited 7-Day","4","0","40.829994","-73.89187","POINT (-73.89187 40.829994)"
"05/11/2024 09:00:00 AM","subway","417","Nereid Av (2,5)","Bronx","omny","OMNY - Full Fare","13","1","40.89838","-73.85438","POINT (-73.85438 40.89838)"
"05/11/2024 03:00:00 PM","subway","152","135 St (C,B)","Manhattan","metrocard","Metrocard - Unlimited 30-Day","14","0","40.817894","-73.94765","POINT (-73.94765 40.817894)"
"05/11/2024 03:00:00 PM","subway","4","Broadway (N,W)","Queens","metrocard","Metrocard - Seniors & Disability","18","1","40.76182","-73.92551","POINT (-73.92551 40.76182)"
"05/11/2024 10:00:00 PM","subway","186","Van Siclen Av (C)","Brooklyn","metrocard","Metrocard - Unlimited 7-Day","2","0","40.67271","-73.89036","POINT (-73.89036 40.67271)"
"05/11/2024 10:00:00 AM","subway","343","Nostrand Av (3)","Brooklyn","metrocard","Metrocard - Full Fare","8","0","40.669846","-73.95046","POINT (-73.95046 40.669846)"
"05/11/2024 05:00:00 PM","subway","68","Bay Pkwy (D)","Brooklyn","metrocard","Metrocard - Unlimited 30-Day","29","0","40.601875","-73.99373","POINT (-73.99373 40.601875)"
"05/11/2024 05:00:00 PM","subway","391","138 St-Grand Concourse (4,5)","Bronx","metrocard","Metrocard - Unlimited 7-Day","7","0","40.813225","-73.92985","POINT (-73.92985 40.813225)"
"05/11/2024 11:00:00 AM","subway","193","104 St (A)","Queens","omny","OMNY - Full Fare","22","0","40.68171","-73.837685","POINT (-73.837685 40.68171)"
"05/11/2024 08:00:00 PM","subway","365","Castle Hill Av (6)","Bronx","metrocard","Metrocard - Fair Fare","2","0","40.834255","-73.85122","POINT (-73.85122 40.834255)"
"05/11/2024 02:00:00 PM","subway","10","49 St (N,R,W)","Manhattan","metrocard","Metrocard - Unlimited 30-Day","48","0","40.7599","-73.98414","POINT (-73.98414 40.7599)"
"05/11/2024 06:00:00 AM","subway","223","Lexington Av/63 St (F,Q)","Manhattan","metrocard","Metrocard - Students","1","0","40.76463","-73.96611","POINT (-73.96611 40.76463)"
"05/11/2024 11:00:00 PM","subway","70","Bay 50 St (D)","Brooklyn","metrocard","Metrocard - Seniors & Disability","3","0","40.58884","-73.983765","POINT (-73.983765 40.58884)"
"05/11/2024 01:00:00 PM","subway","192","Rockaway Blvd (A)","Queens","metrocard","Metrocard - Full Fare","96","9","40.680428","-73.84386","POINT (-73.84386 40.680428)"
"05/11/2024 12:00:00 PM","subway","97","Myrtle Av (M,J,Z)","Brooklyn","metrocard","Metrocard - Full Fare","64","0","40.69721","-73.93565","POINT (-73.93565 40.69721)"
"05/11/2024 09:00:00 PM","subway","629","Lorimer St (L)/Metropolitan Av (G)","Brooklyn","metrocard","Metrocard - Other","77","0","40.71406","-73.95027","POINT (-73.95027 40.71406)"
"05/11/2024 07:00:00 AM","subway","423","Allerton Av (2,5)","Bronx","metrocard","Metrocard - Seniors & Disability","5","1","40.865463","-73.867355","POINT (-73.867355 40.865463)"
"05/11/2024 11:00:00 PM","subway","416","Wakefield-241 St (2)","Bronx","metrocard","Metrocard - Fair Fare","2","0","40.903126","-73.85062","POINT (-73.85062 40.903126)"
"05/11/2024 08:00:00 AM","subway","367","St Lawrence Av (6)","Bronx","metrocard","Metrocard - Other","3","0","40.83151","-73.867615","POINT (-73.867615 40.83151)"
"05/11/2024 11:00:00 PM","subway","220","155 St (B,D)","Manhattan","metrocard","Metrocard - Seniors & Disability","2","0","40.830135","-73.93821","POINT (-73.93821 40.830135)"
"05/11/2024 11:00:00 AM","subway","98","Flushing Av (M,J)","Brooklyn","metrocard","Metrocard - Seniors & Disability","22","1","40.70026","-73.941124","POINT (-73.941124 40.70026)"
"05/11/2024 04:00:00 PM","subway","141","Park Pl (S)","Brooklyn","metrocard","Metrocard - Unlimited 7-Day","5","0","40.67477","-73.95763","POINT (-73.95763 40.67477)"
"05/11/2024 03:00:00 PM","subway","69","25 Av (D)","Brooklyn","metrocard","Metrocard - Full Fare","17","2","40.597706","-73.98683","POINT (-73.98683 40.597706)"
"05/11/2024 11:00:00 AM","subway","301","181 St (1)","Manhattan","omny","OMNY - Full Fare","154","11","40.849506","-73.93359","POINT (-73.93359 40.849506)"
"05/11/2024 12:00:00 AM","subway","346","Sutter Av-Rutland Rd (3)","Brooklyn","metrocard","Metrocard - Full Fare","1","0","40.66472","-73.92261","POINT (-73.92261 40.66472)"
"05/11/2024 08:00:00 PM","subway","436","Harlem-148 St (3)","Manhattan","metrocard","Metrocard - Unlimited 30-Day","5","0","40.82388","-73.93647","POINT (-73.93647 40.82388)"
"05/11/2024 10:00:00 AM","subway","65","79 St (D)","Brooklyn","metrocard","Metrocard - Unlimited 7-Day","26","0","40.613503","-74.00061","POINT (-74.00061 40.613503)"
"05/11/2024 12:00:00 PM","subway","149","163 St-Amsterdam Av (C)","Manhattan","metrocard","Metrocard - Fair Fare","11","1","40.836014","-73.939896","POINT (-73.939896 40.836014)"
"05/11/2024 03:00:00 PM","subway","182","Ralph Av (C)","Brooklyn","omny","OMNY - Full Fare","85","2","40.67882","-73.920784","POINT (-73.920784 40.67882)"
"05/11/2024 07:00:00 PM","subway","359","Flatbush Av-Brooklyn College (2,5)","Brooklyn","metrocard","Metrocard - Full Fare","37","8","40.632835","-73.94764","POINT (-73.94764 40.632835)"
"05/11/2024 01:00:00 PM","subway","245","18 Av (F)","Brooklyn","metrocard","Metrocard - Other","1","0","40.629753","-73.976974","POINT (-73.976974 40.629753)"
"05/11/2024 01:00:00 AM","subway","51","Kings Hwy (B,Q)","Brooklyn","metrocard","Metrocard - Seniors & Disability","1","0","40.60867","-73.95773","POINT (-73.95773 40.60867)"
"05/11/2024 06:00:00 AM","subway","48","Avenue H (Q)","Brooklyn","metrocard","Metrocard - Other","1","0","40.62927","-73.96164","POINT (-73.96164 40.62927)"
"05/11/2024 09:00:00 PM","staten_island_railway","501","St George (SIR)","Staten Island","metrocard","Metrocard - Unlimited 7-Day","7","0","40.64375","-74.07365","POINT (-74.07365 40.64375)"
"05/11/2024 07:00:00 PM","subway","195","Ozone Park-Lefferts Blvd (A)","Queens","omny","OMNY - Seniors & Disability","1","0","40.68595","-73.8258","POINT (-73.8258 40.68595)"
"05/11/2024 06:00:00 AM","subway","151","145 St (A,C,B,D)","Manhattan","metrocard","Metrocard - Full Fare","51","0","40.824783","-73.944214","POINT (-73.944214 40.824783)"
"05/11/2024 09:00:00 PM","subway","271","Steinway St (M,R)","Queens","metrocard","Metrocard - Unlimited 30-Day","16","0","40.756878","-73.92074","POINT (-73.92074 40.756878)"
"05/11/2024 05:00:00 PM","subway","103","Bowery (J,Z)","Manhattan","metrocard","Metrocard - Unlimited 7-Day","30","0","40.72028","-73.99391","POINT (-73.99391 40.72028)"
"05/11/2024 05:00:00 AM","subway","358","Newkirk Av-Little Haiti (2,5)","Brooklyn","metrocard","Metrocard - Unlimited 7-Day","16","0","40.63997","-73.94841","POINT (-73.94841 40.63997)"
"05/11/2024 04:00:00 PM","subway","205","Beach 60 St (A)","Queens","metrocard","Metrocard - Other","2","0","40.592373","-73.78852","POINT (-73.78852 40.592373)"
"05/11/2024 05:00:00 AM","subway","39","Bay Ridge-95 St (R)","Brooklyn","omny","OMNY - Full Fare","25","0","40.616623","-74.030876","POINT (-74.030876 40.616623)"
"05/11/2024 07:00:00 PM","subway","254","Jamaica-179 St (F)","Queens","metrocard","Metrocard - Full Fare","47","22","40.712646","-73.78381","POINT (-73.78381 40.712646)"
"05/11/2024 10:00:00 PM","subway","431","Intervale Av (2,5)","Bronx","metrocard","Metrocard - Unlimited 7-Day","1","0","40.82218","-73.896736","POINT (-73.896736 40.82218)"
"05/11/2024 09:00:00 AM","subway","87","Crescent St (J,Z)","Brooklyn","metrocard","Metrocard - Unlimited 30-Day","14","0","40.683193","-73.87379","POINT (-73.87379 40.683193)"
"05/11/2024 08:00:00 AM","subway","448","Mets-Willets Point (7)","Queens","metrocard","Metrocard - Unlimited 7-Day","6","0","40.754623","-73.84563","POINT (-73.84563 40.754623)"
"05/11/2024 07:00:00 AM","subway","91","Alabama Av (J)","Brooklyn","metrocard","Metrocard - Fair Fare","3","0","40.67699","-73.89865","POINT (-73.89865 40.67699)"
"05/11/2024 07:00:00 PM","subway","46","Cortelyou Rd (Q)","Brooklyn","metrocard","Metrocard - Other","3","0","40.640926","-73.96389","POINT (-73.96389 40.640926)"
"05/11/2024 02:00:00 PM","subway","347","Saratoga Av (3)","Brooklyn","metrocard","Metrocard - Unlimited 7-Day","19","0","40.661453","-73.91633","POINT (-73.91633 40.661453)"
"05/11/2024 07:00:00 PM","subway","145","190 St (A)","Manhattan","metrocard","Metrocard - Fair Fare","2","0","40.85902","-73.93418","POINT (-73.93418 40.85902)"
"05/11/2024 09:00:00 AM","subway","168","Spring St (C,E)","Manhattan","metrocard","Metrocard - Unlimited 7-Day","9","0","40.726227","-74.00374","POINT (-74.00374 40.726227)"
"05/11/2024 10:00:00 AM","subway","362","Middletown Rd (6)","Bronx","metrocard","Metrocard - Fair Fare","2","0","40.843864","-73.83632","POINT (-73.83632 40.843864)"
"05/11/2024 12:00:00 AM","subway","350","Pennsylvania Av (3)","Brooklyn","metrocard","Metrocard - Full Fare","1","0","40.664635","-73.8949","POINT (-73.8949 40.664635)"
"05/11/2024 09:00:00 AM","subway","76","Bay Pkwy (N)","Brooklyn","metrocard","Metrocard - Fair Fare","37","2","40.611816","-73.98185","POINT (-73.98185 40.611816)"
"05/11/2024 09:00:00 AM","subway","321","18 St (1)","Manhattan","metrocard","Metrocard - Fair Fare","2","0","40.74104","-73.99787","POINT (-73.99787 40.74104)"
"05/11/2024 03:00:00 PM","subway","453","82 St-Jackson Hts (7)","Queens","metrocard","Metrocard - Full Fare","67","4","40.747658","-73.8837","POINT (-73.8837 40.747658)"
"05/11/2024 09:00:00 AM","subway","122","Graham Av (L)","Brooklyn","metrocard","Metrocard - Seniors & Disability","6","2","40.714565","-73.94405","POINT (-73.94405 40.714565)"
"05/11/2024 04:00:00 PM","subway","359","Flatbush Av-Brooklyn College (2,5)","Brooklyn","metrocard","Metrocard - Seniors & Disability","34","15","40.632835","-73.94764","POINT (-73.94764 40.632835)"
"05/11/2024 08:00:00 PM","subway","58","Coney Island-Stillwell Av (D,F,N,Q)","Brooklyn","metrocard","Metrocard - Unlimited 30-Day","25","0","40.577423","-73.98123","POINT (-73.98123 40.577423)"
"05/11/2024 04:00:00 PM","subway","259","Kew Gardens-Union Tpke (E,F)","Queens","metrocard","Metrocard - Unlimited 30-Day","56","0","40.71444","-73.83101","POINT (-73.83101 40.71444)"
"05/11/2024 03:00:00 PM","subway","109","Fresh Pond Rd (M)","Queens","omny","OMNY - Seniors & Disability","1","0","40.706184","-73.895874","POINT (-73.895874 40.706184)"
"05/11/2024 01:00:00 AM","subway","299","Dyckman St (1)","Manhattan","metrocard","Metrocard - Seniors & Disability","1","0","40.86053","-73.92554","POINT (-73.92554 40.86053)"
"05/11/2024 03:00:00 PM","subway","301","181 St (1)","Manhattan","metrocard","Metrocard - Other","11","1","40.849506","-73.93359","POINT (-73.93359 40.849506)"
"05/11/2024 03:00:00 AM","subway","1","Astoria-Ditmars Blvd (N,W)","Queens","metrocard","Metrocard - Unlimited 30-Day","2","0","40.775036","-73.91203","POINT (-73.91203 40.775036)"
"05/11/2024 12:00:00 PM","subway","234","East Broadway (F)","Manhattan","metrocard","Metrocard - Seniors & Disability","43","3","40.713715","-73.99017","POINT (-73.99017 40.713715)"
"05/11/2024 11:00:00 PM","subway","30","Prospect Av (R)","Brooklyn","omny","OMNY - Full Fare","26","0","40.665413","-73.992874","POINT (-73.992874 40.665413)"
"05/11/2024 06:00:00 PM","subway","77","Kings Hwy (N)","Brooklyn","metrocard","Metrocard - Seniors & Disability","3","0","40.603924","-73.980354","POINT (-73.980354 40.603924)"
"05/11/2024 06:00:00 AM","subway","138","Canarsie-Rockaway Pkwy (L)","Brooklyn","metrocard","Metrocard - Seniors & Disability","2","0","40.646652","-73.90185","POINT (-73.90185 40.646652)"
"05/11/2024 03:00:00 PM","subway","618","14 St (A,C,E)/8 Av (L)","Manhattan","metrocard","Metrocard - Unlimited 30-Day","131","0","40.740894","-74.00169","POINT (-74.00169 40.740894)"
"05/11/2024 05:00:00 PM","subway","71","8 Av (N)","Brooklyn","metrocard","Metrocard - Full Fare","94","2","40.635063","-74.01172","POINT (-74.01172 40.635063)"
"05/11/2024 09:00:00 PM","subway","607","34 St-Herald Sq (B,D,F,M,N,Q,R,W)","Manhattan","omny","OMNY - Full Fare","2,122","21","40.749718","-73.98782","POINT (-73.98782 40.749718)"
"05/11/2024 09:00:00 AM","subway","244","Ditmas Av (F)","Brooklyn","metrocard","Metrocard - Full Fare","15","0","40.63612","-73.97817","POINT (-73.97817 40.63612)"
"05/11/2024 11:00:00 AM","subway","220","155 St (B,D)","Manhattan","metrocard","Metrocard - Other","7","0","40.830135","-73.93821","POINT (-73.93821 40.830135)"
"05/11/2024 10:00:00 AM","subway","373","E 149 St (6)","Bronx","metrocard","Metrocard - Fair Fare","10","0","40.81212","-73.9041","POINT (-73.9041 40.81212)"
"05/11/2024 03:00:00 AM","subway","602","14 St-Union Sq (L,N,Q,R,W,4,5,6)","Manhattan","omny","OMNY - Full Fare","160","0","40.735737","-73.98995","POINT (-73.98995 40.735737)"
"05/11/2024 11:00:00 AM","subway","168","Spring St (C,E)","Manhattan","metrocard","Metrocard - Fair Fare","2","0","40.726227","-74.00374","POINT (-74.00374 40.726227)"
"05/11/2024 08:00:00 PM","subway","269","Northern Blvd (M,R)","Queens","metrocard","Metrocard - Unlimited 7-Day","5","0","40.752884","-73.906006","POINT (-73.906006 40.752884)"
"05/11/2024 08:00:00 AM","subway","374","E 143 St-St Mary's St (6)","Bronx","omny","OMNY - Full Fare","5","0","40.80872","-73.90765","POINT (-73.90765 40.80872)"
"05/11/2024 03:00:00 AM","subway","607","34 St-Herald Sq (B,D,F,M,N,Q,R,W)","Manhattan","metrocard","Metrocard - Unlimited 7-Day","28","0","40.749718","-73.98782","POINT (-73.98782 40.749718)"
"05/11/2024 08:00:00 PM","subway","607","34 St-Herald Sq (B,D,F,M,N,Q,R,W)","Manhattan","metrocard","Metrocard - Seniors & Disability","92","2","40.749718","-73.98782","POINT (-73.98782 40.749718)"
"05/11/2024 10:00:00 AM","subway","32","36 St (D,N,R)","Brooklyn","omny","OMNY - Seniors & Disability","2","0","40.655144","-74.00355","POINT (-74.00355 40.655144)"
"05/11/2024 01:00:00 PM","subway","316","50 St (1)","Manhattan","metrocard","Metrocard - Seniors & Disability","21","1","40.761726","-73.98385","POINT (-73.98385 40.761726)"
"05/11/2024 07:00:00 PM","subway","168","Spring St (C,E)","Manhattan","omny","OMNY - Seniors & Disability","2","0","40.726227","-74.00374","POINT (-74.00374 40.726227)"
"05/11/2024 07:00:00 PM","subway","447","Flushing-Main St (7)","Queens","metrocard","Metrocard - Other","53","3","40.7596","-73.83003","POINT (-73.83003 40.7596)"
"05/11/2024 05:00:00 PM","subway","443","Baychester Av (5)","Bronx","metrocard","Metrocard - Unlimited 30-Day","5","0","40.878662","-73.83859","POINT (-73.83859 40.878662)"
"05/11/2024 05:00:00 PM","subway","66","18 Av (D)","Brooklyn","metrocard","Metrocard - Fair Fare","10","0","40.607952","-74.00174","POINT (-74.00174 40.607952)"
"05/11/2024 04:00:00 PM","subway","405","23 St (6)","Manhattan","metrocard","Metrocard - Full Fare","93","2","40.739864","-73.9866","POINT (-73.9866 40.739864)"
"05/11/2024 11:00:00 PM","subway","391","138 St-Grand Concourse (4,5)","Bronx","metrocard","Metrocard - Fair Fare","1","0","40.813225","-73.92985","POINT (-73.92985 40.813225)"
"05/11/2024 02:00:00 PM","subway","52","Avenue U (Q)","Brooklyn","metrocard","Metrocard - Unlimited 30-Day","32","0","40.5993","-73.95593","POINT (-73.95593 40.5993)"
"05/11/2024 07:00:00 AM","subway","348","Rockaway Av (3)","Brooklyn","metrocard","Metrocard - Other","21","1","40.662548","-73.90894","POINT (-73.90894 40.662548)"
"05/11/2024 04:00:00 AM","subway","279","Sutphin Blvd-Archer Av-JFK Airport (E,J,Z)","Queens","metrocard","Metrocard - Unlimited 30-Day","10","0","40.700485","-73.80797","POINT (-73.80797 40.700485)"
"05/11/2024 07:00:00 AM","subway","76","Bay Pkwy (N)","Brooklyn","omny","OMNY - Seniors & Disability","1","0","40.611816","-73.98185","POINT (-73.98185 40.611816)"
"05/11/2024 12:00:00 PM","subway","345","Crown Hts-Utica Av (3,4)","Brooklyn","omny","OMNY - Seniors & Disability","2","0","40.668896","-73.932945","POINT (-73.932945 40.668896)"
"05/11/2024 07:00:00 AM","subway","180","Kingston-Throop Avs (C)","Brooklyn","metrocard","Metrocard - Seniors & Disability","2","0","40.67992","-73.94086","POINT (-73.94086 40.67992)"
"05/11/2024 03:00:00 PM","subway","387","170 St (4)","Bronx","metrocard","Metrocard - Full Fare","21","1","40.840076","-73.91779","POINT (-73.91779 40.840076)"
"05/11/2024 11:00:00 AM","subway","109","Fresh Pond Rd (M)","Queens","metrocard","Metrocard - Other","8","0","40.706184","-73.895874","POINT (-73.895874 40.706184)"
"05/11/2024 12:00:00 PM","subway","404","28 St (6)","Manhattan","metrocard","Metrocard - Full Fare","61","0","40.74307","-73.98426","POINT (-73.98426 40.74307)"
"05/11/2024 01:00:00 AM","subway","316","50 St (1)","Manhattan","metrocard","Metrocard - Fair Fare","6","0","40.761726","-73.98385","POINT (-73.98385 40.761726)"
"05/11/2024 12:00:00 PM","subway","46","Cortelyou Rd (Q)","Brooklyn","metrocard","Metrocard - Full Fare","34","0","40.640926","-73.96389","POINT (-73.96389 40.640926)"
"05/11/2024 01:00:00 PM","subway","449","111 St (7)","Queens","omny","OMNY - Full Fare","111","3","40.75173","-73.85533","POINT (-73.85533 40.75173)"
"05/11/2024 06:00:00 PM","subway","131","Bushwick Av-Aberdeen St (L)","Brooklyn","metrocard","Metrocard - Seniors & Disability","2","0","40.68283","-73.90525","POINT (-73.90525 40.68283)"
"05/11/2024 04:00:00 PM","subway","471","34 St-Hudson Yards (7)","Manhattan","omny","OMNY - Seniors & Disability","2","0","40.755882","-74.00191","POINT (-74.00191 40.755882)"
"05/11/2024 04:00:00 PM","subway","438","135 St (2,3)","Manhattan","metrocard","Metrocard - Other","18","0","40.814228","-73.94077","POINT (-73.94077 40.814228)"
"05/11/2024 09:00:00 PM","subway","41","7 Av (B,Q)","Brooklyn","metrocard","Metrocard - Unlimited 7-Day","8","0","40.67705","-73.97237","POINT (-73.97237 40.67705)"
"05/11/2024 05:00:00 AM","subway","255","169 St (F)","Queens","metrocard","Metrocard - Seniors & Disability","5","0","40.71047","-73.7936","POINT (-73.7936 40.71047)"
"05/11/2024 09:00:00 PM","subway","316","50 St (1)","Manhattan","omny","OMNY - Seniors & Disability","5","0","40.761726","-73.98385","POINT (-73.98385 40.761726)"
"05/11/2024 04:00:00 PM","subway","279","Sutphin Blvd-Archer Av-JFK Airport (E,J,Z)","Queens","omny","OMNY - Other","11","0","40.700485","-73.80797","POINT (-73.80797 40.700485)"
"05/11/2024 05:00:00 AM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","metrocard","Metrocard - Full Fare","13","4","40.692337","-73.98734","POINT (-73.98734 40.692337)"
"05/11/2024 12:00:00 PM","subway","160","72 St (C,B)","Manhattan","metrocard","Metrocard - Full Fare","63","2","40.775593","-73.97641","POINT (-73.97641 40.775593)"
"05/11/2024 10:00:00 AM","subway","463","Hunters Point Av (7)","Queens","metrocard","Metrocard - Unlimited 7-Day","14","0","40.742214","-73.94891","POINT (-73.94891 40.742214)"
"05/11/2024 09:00:00 AM","subway","155","Cathedral Pkwy (110 St) (C,B)","Manhattan","omny","OMNY - Seniors & Disability","2","0","40.800602","-73.95816","POINT (-73.95816 40.800602)"
"05/11/2024 05:00:00 PM","subway","607","34 St-Herald Sq (B,D,F,M,N,Q,R,W)","Manhattan","metrocard","Metrocard - Unlimited 30-Day","382","0","40.749718","-73.98782","POINT (-73.98782 40.749718)"
"05/11/2024 12:00:00 AM","subway","384","Burnside Av (4)","Bronx","metrocard","Metrocard - Seniors & Disability","1","0","40.853455","-73.907684","POINT (-73.907684 40.853455)"
"05/11/2024 07:00:00 AM","subway","424","Pelham Pkwy (2,5)","Bronx","metrocard","Metrocard - Unlimited 30-Day","24","0","40.857193","-73.867615","POINT (-73.867615 40.857193)"
"05/11/2024 08:00:00 PM","subway","383","183 St (4)","Bronx","metrocard","Metrocard - Unlimited 30-Day","6","0","40.858406","-73.90388","POINT (-73.90388 40.858406)"
"05/11/2024 10:00:00 PM","subway","294","238 St (1)","Bronx","metrocard","Metrocard - Full Fare","5","0","40.884666","-73.90087","POINT (-73.90087 40.884666)"
"05/11/2024 02:00:00 AM","subway","356","Church Av (2,5)","Brooklyn","metrocard","Metrocard - Other","2","0","40.650845","-73.94958","POINT (-73.94958 40.650845)"
"05/11/2024 12:00:00 AM","subway","126","Jefferson St (L)","Brooklyn","metrocard","Metrocard - Other","5","0","40.706608","-73.92291","POINT (-73.92291 40.706608)"
"05/11/2024 02:00:00 PM","subway","384","Burnside Av (4)","Bronx","metrocard","Metrocard - Full Fare","45","1","40.853455","-73.907684","POINT (-73.907684 40.853455)"
"05/11/2024 02:00:00 PM","subway","100","Hewes St (M,J)","Brooklyn","metrocard","Metrocard - Fair Fare","3","0","40.70687","-73.95343","POINT (-73.95343 40.70687)"
"05/11/2024 05:00:00 PM","subway","49","Avenue J (Q)","Brooklyn","metrocard","Metrocard - Fair Fare","8","4","40.62504","-73.9608","POINT (-73.9608 40.62504)"
"05/11/2024 09:00:00 AM","subway","623","Canal St (J,N,Q,R,W,Z,6)","Manhattan","metrocard","Metrocard - Unlimited 30-Day","54","0","40.71953","-73.99989","POINT (-73.99989 40.71953)"
"05/11/2024 08:00:00 PM","subway","52","Avenue U (Q)","Brooklyn","metrocard","Metrocard - Full Fare","10","3","40.5993","-73.95593","POINT (-73.95593 40.5993)"
"05/11/2024 11:00:00 PM","subway","135","Livonia Av (L)","Brooklyn","metrocard","Metrocard - Full Fare","6","2","40.66404","-73.90057","POINT (-73.90057 40.66404)"
"05/11/2024 03:00:00 AM","subway","137","East 105 St (L)","Brooklyn","metrocard","Metrocard - Full Fare","1","0","40.650574","-73.89948","POINT (-73.89948 40.650574)"
"05/11/2024 08:00:00 PM","subway","70","Bay 50 St (D)","Brooklyn","metrocard","Metrocard - Fair Fare","1","0","40.58884","-73.983765","POINT (-73.983765 40.58884)"
"05/11/2024 11:00:00 AM","subway","39","Bay Ridge-95 St (R)","Brooklyn","metrocard","Metrocard - Fair Fare","6","0","40.616623","-74.030876","POINT (-74.030876 40.616623)"
"05/11/2024 11:00:00 PM","subway","349","Junius St (3)","Brooklyn","metrocard","Metrocard - Unlimited 7-Day","3","0","40.663513","-73.90245","POINT (-73.90245 40.663513)"
"05/11/2024 11:00:00 PM","subway","220","155 St (B,D)","Manhattan","metrocard","Metrocard - Fair Fare","3","0","40.830135","-73.93821","POINT (-73.93821 40.830135)"
"05/11/2024 07:00:00 AM","subway","424","Pelham Pkwy (2,5)","Bronx","metrocard","Metrocard - Seniors & Disability","10","2","40.857193","-73.867615","POINT (-73.867615 40.857193)"
"05/11/2024 03:00:00 AM","subway","234","East Broadway (F)","Manhattan","metrocard","Metrocard - Full Fare","3","0","40.713715","-73.99017","POINT (-73.99017 40.713715)"
"05/11/2024 09:00:00 AM","subway","347","Saratoga Av (3)","Brooklyn","metrocard","Metrocard - Seniors & Disability","7","0","40.661453","-73.91633","POINT (-73.91633 40.661453)"
"05/11/2024 07:00:00 PM","subway","434","3 Av-149 St (2,5)","Bronx","metrocard","Metrocard - Unlimited 30-Day","46","0","40.81611","-73.917755","POINT (-73.917755 40.81611)"
"05/11/2024 11:00:00 PM","subway","147","175 St (A)","Manhattan","metrocard","Metrocard - Seniors & Disability","9","0","40.84739","-73.939705","POINT (-73.939705 40.84739)"
"05/11/2024 03:00:00 AM","subway","8","5 Av/59 St (N,R,W)","Manhattan","metrocard","Metrocard - Unlimited 30-Day","1","0","40.764812","-73.97335","POINT (-73.97335 40.764812)"
"05/11/2024 11:00:00 AM","subway","14","23 St (R,W)","Manhattan","metrocard","Metrocard - Unlimited 7-Day","63","0","40.741302","-73.98934","POINT (-73.98934 40.741302)"
"05/11/2024 12:00:00 PM","subway","460","33 St-Rawson St (7)","Queens","metrocard","Metrocard - Unlimited 30-Day","22","0","40.744587","-73.931","POINT (-73.931 40.744587)"
"05/11/2024 08:00:00 AM","subway","278","Jamaica Center-Parsons/Archer (E,J,Z)","Queens","metrocard","Metrocard - Other","73","8","40.70215","-73.80111","POINT (-73.80111 40.70215)"
"05/11/2024 10:00:00 PM","subway","356","Church Av (2,5)","Brooklyn","metrocard","Metrocard - Fair Fare","1","0","40.650845","-73.94958","POINT (-73.94958 40.650845)"
